City,Date,Sunup,Sundown
toronto,2020-01-28,07:38,17:22
toronto,2020-01-29,07:37,17:24
toronto,2020-01-30,07:36,17:25
toronto,2020-01-31,07:35,17:26
toronto,2020-02-01,07:34,17:28
toronto,2020-02-02,07:33,17:29
toronto,2020-02-03,07:32,17:30
toronto,2020-02-04,07:31,17:32
toronto,2020-02-05,07:29,17:33
toronto,2020-02-06,07:28,17:34
toronto,2020-02-07,07:27,17:36
toronto,2020-02-08,07:26,17:37
toronto,2020-02-09,07:24,17:39
toronto,2020-02-10,07:23,17:40
toronto,2020-02-11,07:22,17:41
toronto,2020-02-12,07:20,17:43
toronto,2020-02-13,07:19,17:44
toronto,2020-02-14,07:18,17:45
toronto,2020-02-15,07:16,17:47
toronto,2020-02-16,07:15,17:48
toronto,2020-02-17,07:13,17:49
toronto,2020-02-18,07:12,17:51
toronto,2020-02-19,07:10,17:52
toronto,2020-02-20,07:09,17:53
toronto,2020-02-21,07:07,17:55
toronto,2020-02-22,07:06,17:56
toronto,2020-02-23,07:04,17:57
toronto,2020-02-24,07:03,17:59
toronto,2020-02-25,07:01,18:00
toronto,2020-02-26,06:59,18:01
toronto,2020-02-27,06:58,18:03
toronto,2020-02-28,06:56,18:04
toronto,2020-02-29,06:54,18:05
toronto,2020-03-01,06:53,18:06
toronto,2020-03-02,06:51,18:08
toronto,2020-03-03,06:49,18:09
toronto,2020-03-04,06:48,18:10
toronto,2020-03-05,06:46,18:12
toronto,2020-03-06,06:44,18:13
toronto,2020-03-07,06:42,18:14
toronto,2020-03-08,07:41,19:15
toronto,2020-03-09,07:39,19:17
toronto,2020-03-10,07:37,19:18
toronto,2020-03-11,07:35,19:19
toronto,2020-03-12,07:34,19:20
toronto,2020-03-13,07:32,19:22
toronto,2020-03-14,07:30,19:23
toronto,2020-03-15,07:28,19:24
toronto,2020-03-16,07:26,19:25
toronto,2020-03-17,07:25,19:26
toronto,2020-03-18,07:23,19:28
toronto,2020-03-19,07:21,19:29
toronto,2020-03-20,07:19,19:30
toronto,2020-03-21,07:18,19:31
toronto,2020-03-22,07:16,19:32
toronto,2020-03-23,07:14,19:34
toronto,2020-03-24,07:12,19:35
toronto,2020-03-25,07:10,19:36
toronto,2020-03-26,07:08,19:37
toronto,2020-03-27,07:07,19:39
toronto,2020-03-28,07:05,19:40
toronto,2020-03-29,07:03,19:41
toronto,2020-03-30,07:01,19:42
toronto,2020-03-31,07:00,19:43
toronto,2020-04-01,06:58,19:44
toronto,2020-04-02,06:56,19:46
toronto,2020-04-03,06:54,19:47
toronto,2020-04-04,06:52,19:48
toronto,2020-04-05,06:51,19:49
toronto,2020-04-06,06:49,19:50
toronto,2020-04-07,06:47,19:52
toronto,2020-04-08,06:45,19:53
toronto,2020-04-09,06:44,19:54
toronto,2020-04-10,06:42,19:55
toronto,2020-04-11,06:40,19:56
toronto,2020-04-12,06:39,19:58
toronto,2020-04-13,06:37,19:59
toronto,2020-04-14,06:35,20:00
toronto,2020-04-15,06:33,20:01
toronto,2020-04-16,06:32,20:02
toronto,2020-04-17,06:30,20:04
toronto,2020-04-18,06:29,20:05
toronto,2020-04-19,06:27,20:06
toronto,2020-04-20,06:25,20:07
toronto,2020-04-21,06:24,20:08
toronto,2020-04-22,06:22,20:10
toronto,2020-04-23,06:21,20:11
toronto,2020-04-24,06:19,20:12
toronto,2020-04-25,06:18,20:13
toronto,2020-04-26,06:16,20:14
toronto,2020-04-27,06:15,20:15
toronto,2020-04-28,06:13,20:17
toronto,2020-04-29,06:12,20:18
toronto,2020-04-30,06:10,20:19
toronto,2020-05-01,06:09,20:20
toronto,2020-05-02,06:07,20:21
toronto,2020-05-03,06:06,20:22
toronto,2020-05-04,06:05,20:24
toronto,2020-05-05,06:03,20:25
toronto,2020-05-06,06:02,20:26
toronto,2020-05-07,06:01,20:27
toronto,2020-05-08,05:59,20:28
toronto,2020-05-09,05:58,20:29
toronto,2020-05-10,05:57,20:30
toronto,2020-05-11,05:56,20:32
toronto,2020-05-12,05:55,20:33
toronto,2020-05-13,05:54,20:34
toronto,2020-05-14,05:53,20:35
toronto,2020-05-15,05:51,20:36
toronto,2020-05-16,05:50,20:37
toronto,2020-05-17,05:49,20:38
toronto,2020-05-18,05:48,20:39
toronto,2020-05-19,05:48,20:40
toronto,2020-05-20,05:47,20:41
toronto,2020-05-21,05:46,20:42
toronto,2020-05-22,05:45,20:43
toronto,2020-05-23,05:44,20:44
toronto,2020-05-24,05:43,20:45
toronto,2020-05-25,05:43,20:46
toronto,2020-05-26,05:42,20:47
toronto,2020-05-27,05:41,20:48
toronto,2020-05-28,05:40,20:49
toronto,2020-05-29,05:40,20:50
toronto,2020-05-30,05:39,20:51
toronto,2020-05-31,05:39,20:51
toronto,2020-06-01,05:38,20:52
toronto,2020-06-02,05:38,20:53
toronto,2020-06-03,05:37,20:54
toronto,2020-06-04,05:37,20:54
toronto,2020-06-05,05:37,20:55
toronto,2020-06-06,05:36,20:56
toronto,2020-06-07,05:36,20:56
toronto,2020-06-08,05:36,20:57
toronto,2020-06-09,05:35,20:58
toronto,2020-06-10,05:35,20:58
toronto,2020-06-11,05:35,20:59
toronto,2020-06-12,05:35,20:59
toronto,2020-06-13,05:35,21:00
toronto,2020-06-14,05:35,21:00
toronto,2020-06-15,05:35,21:01
toronto,2020-06-16,05:35,21:01
toronto,2020-06-17,05:35,21:01
toronto,2020-06-18,05:35,21:02
toronto,2020-06-19,05:35,21:02
toronto,2020-06-20,05:36,21:02
toronto,2020-06-21,05:36,21:02
toronto,2020-06-22,05:36,21:02
toronto,2020-06-23,05:36,21:03
toronto,2020-06-24,05:37,21:03
toronto,2020-06-25,05:37,21:03
toronto,2020-06-26,05:37,21:03
toronto,2020-06-27,05:38,21:03
toronto,2020-06-28,05:38,21:03
toronto,2020-06-29,05:39,21:03
toronto,2020-06-30,05:39,21:02
toronto,2020-07-01,05:40,21:02
toronto,2020-07-02,05:40,21:02
toronto,2020-07-03,05:41,21:02
toronto,2020-07-04,05:41,21:01
toronto,2020-07-05,05:42,21:01
toronto,2020-07-06,05:43,21:01
toronto,2020-07-07,05:43,21:00
toronto,2020-07-08,05:44,21:00
toronto,2020-07-09,05:45,20:59
toronto,2020-07-10,05:46,20:59
toronto,2020-07-11,05:47,20:58
toronto,2020-07-12,05:47,20:58
toronto,2020-07-13,05:48,20:57
toronto,2020-07-14,05:49,20:57
toronto,2020-07-15,05:50,20:56
toronto,2020-07-16,05:51,20:55
toronto,2020-07-17,05:52,20:54
toronto,2020-07-18,05:53,20:54
toronto,2020-07-19,05:54,20:53
toronto,2020-07-20,05:54,20:52
toronto,2020-07-21,05:55,20:51
toronto,2020-07-22,05:56,20:50
toronto,2020-07-23,05:57,20:49
toronto,2020-07-24,05:58,20:48
toronto,2020-07-25,05:59,20:47
toronto,2020-07-26,06:00,20:46
toronto,2020-07-27,06:01,20:45
toronto,2020-07-28,06:03,20:44
toronto,2020-07-29,06:04,20:43
toronto,2020-07-30,06:05,20:42
toronto,2020-07-31,06:06,20:40
toronto,2020-08-01,06:07,20:39
toronto,2020-08-02,06:08,20:38
toronto,2020-08-03,06:09,20:37
toronto,2020-08-04,06:10,20:35
toronto,2020-08-05,06:11,20:34
toronto,2020-08-06,06:12,20:33
toronto,2020-08-07,06:13,20:31
toronto,2020-08-08,06:14,20:30
toronto,2020-08-09,06:16,20:29
toronto,2020-08-10,06:17,20:27
toronto,2020-08-11,06:18,20:26
toronto,2020-08-12,06:19,20:24
toronto,2020-08-13,06:20,20:23
toronto,2020-08-14,06:21,20:21
toronto,2020-08-15,06:22,20:20
toronto,2020-08-16,06:23,20:18
toronto,2020-08-17,06:24,20:17
toronto,2020-08-18,06:26,20:15
toronto,2020-08-19,06:27,20:13
toronto,2020-08-20,06:28,20:12
toronto,2020-08-21,06:29,20:10
toronto,2020-08-22,06:30,20:09
toronto,2020-08-23,06:31,20:07
toronto,2020-08-24,06:32,20:05
toronto,2020-08-25,06:33,20:04
toronto,2020-08-26,06:35,20:02
toronto,2020-08-27,06:36,20:00
toronto,2020-08-28,06:37,19:58
toronto,2020-08-29,06:38,19:57
toronto,2020-08-30,06:39,19:55
toronto,2020-08-31,06:40,19:53
toronto,2020-09-01,06:41,19:52
toronto,2020-09-02,06:42,19:50
toronto,2020-09-03,06:44,19:48
toronto,2020-09-04,06:45,19:46
toronto,2020-09-05,06:46,19:44
toronto,2020-09-06,06:47,19:43
toronto,2020-09-07,06:48,19:41
toronto,2020-09-08,06:49,19:39
toronto,2020-09-09,06:50,19:37
toronto,2020-09-10,06:51,19:35
toronto,2020-09-11,06:52,19:34
toronto,2020-09-12,06:54,19:32
toronto,2020-09-13,06:55,19:30
toronto,2020-09-14,06:56,19:28
toronto,2020-09-15,06:57,19:26
toronto,2020-09-16,06:58,19:24
toronto,2020-09-17,06:59,19:23
toronto,2020-09-18,07:00,19:21
toronto,2020-09-19,07:01,19:19
toronto,2020-09-20,07:03,19:17
toronto,2020-09-21,07:04,19:15
toronto,2020-09-22,07:05,19:13
toronto,2020-09-23,07:06,19:12
toronto,2020-09-24,07:07,19:10
toronto,2020-09-25,07:08,19:08
toronto,2020-09-26,07:09,19:06
toronto,2020-09-27,07:11,19:04
toronto,2020-09-28,07:12,19:02
toronto,2020-09-29,07:13,19:01
toronto,2020-09-30,07:14,18:59
toronto,2020-10-01,07:15,18:57
toronto,2020-10-02,07:16,18:55
toronto,2020-10-03,07:18,18:53
toronto,2020-10-04,07:19,18:52
toronto,2020-10-05,07:20,18:50
toronto,2020-10-06,07:21,18:48
toronto,2020-10-07,07:22,18:46
toronto,2020-10-08,07:23,18:45
toronto,2020-10-09,07:25,18:43
toronto,2020-10-10,07:26,18:41
toronto,2020-10-11,07:27,18:39
toronto,2020-10-12,07:28,18:38
toronto,2020-10-13,07:29,18:36
toronto,2020-10-14,07:31,18:34
toronto,2020-10-15,07:32,18:33
toronto,2020-10-16,07:33,18:31
toronto,2020-10-17,07:34,18:29
toronto,2020-10-18,07:36,18:28
toronto,2020-10-19,07:37,18:26
toronto,2020-10-20,07:38,18:25
toronto,2020-10-21,07:39,18:23
toronto,2020-10-22,07:41,18:22
toronto,2020-10-23,07:42,18:20
toronto,2020-10-24,07:43,18:18
toronto,2020-10-25,07:44,18:17
toronto,2020-10-26,07:46,18:16
toronto,2020-10-27,07:47,18:14
toronto,2020-10-28,07:48,18:13
toronto,2020-10-29,07:50,18:11
toronto,2020-10-30,07:51,18:10
toronto,2020-10-31,07:52,18:08
toronto,2020-11-01,06:54,17:07
toronto,2020-11-02,06:55,17:06
toronto,2020-11-03,06:56,17:05
toronto,2020-11-04,06:57,17:03
toronto,2020-11-05,06:59,17:02
toronto,2020-11-06,07:00,17:01
toronto,2020-11-07,07:01,17:00
toronto,2020-11-08,07:03,16:58
toronto,2020-11-09,07:04,16:57
toronto,2020-11-10,07:05,16:56
toronto,2020-11-11,07:07,16:55
toronto,2020-11-12,07:08,16:54
toronto,2020-11-13,07:09,16:53
toronto,2020-11-14,07:10,16:52
toronto,2020-11-15,07:12,16:51
toronto,2020-11-16,07:13,16:50
toronto,2020-11-17,07:14,16:49
toronto,2020-11-18,07:16,16:49
toronto,2020-11-19,07:17,16:48
toronto,2020-11-20,07:18,16:47
toronto,2020-11-21,07:19,16:46
toronto,2020-11-22,07:21,16:46
toronto,2020-11-23,07:22,16:45
toronto,2020-11-24,07:23,16:44
toronto,2020-11-25,07:24,16:44
toronto,2020-11-26,07:25,16:43
toronto,2020-11-27,07:27,16:43
toronto,2020-11-28,07:28,16:42
toronto,2020-11-29,07:29,16:42
toronto,2020-11-30,07:30,16:42
toronto,2020-12-01,07:31,16:41
toronto,2020-12-02,07:32,16:41
toronto,2020-12-03,07:33,16:41
toronto,2020-12-04,07:34,16:40
toronto,2020-12-05,07:35,16:40
toronto,2020-12-06,07:36,16:40
toronto,2020-12-07,07:37,16:40
toronto,2020-12-08,07:38,16:40
toronto,2020-12-09,07:39,16:40
toronto,2020-12-10,07:40,16:40
toronto,2020-12-11,07:41,16:40
toronto,2020-12-12,07:42,16:40
toronto,2020-12-13,07:42,16:40
toronto,2020-12-14,07:43,16:41
toronto,2020-12-15,07:44,16:41
toronto,2020-12-16,07:45,16:41
toronto,2020-12-17,07:45,16:42
toronto,2020-12-18,07:46,16:42
toronto,2020-12-19,07:47,16:42
toronto,2020-12-20,07:47,16:43
toronto,2020-12-21,07:48,16:43
toronto,2020-12-22,07:48,16:44
toronto,2020-12-23,07:48,16:44
toronto,2020-12-24,07:49,16:45
toronto,2020-12-25,07:49,16:46
toronto,2020-12-26,07:50,16:46
toronto,2020-12-27,07:50,16:47
toronto,2020-12-28,07:50,16:48
toronto,2020-12-29,07:50,16:49
toronto,2020-12-30,07:50,16:49
toronto,2020-12-31,07:51,16:50
